flight_number,timestamp,longitude,latitude,altitude_baro,track_angle,on_ground,origin,destination,ground_speed
RPA4385,7/1/2026 4:04:34 PM,-73.85690200,40.58517200,3300,242.83999630,F,JFK,IND,214.7
RPA4385,7/1/2026 4:04:34 PM,-73.85740100,40.58498600,3300,242.96000670,F,JFK,IND,215.6
RPA4385,7/1/2026 4:04:34 PM,-73.85790000,40.58480000,3325,242.96000670,F,JFK,IND,215.6
RPA4385,7/1/2026 4:04:35 PM,-73.85858200,40.58450300,3350,242.72000120,F,JFK,IND,216
RPA4385,7/1/2026 4:04:35 PM,-73.85907000,40.58432000,3375,242.83999630,F,JFK,IND,216.9
RPA4385,7/1/2026 4:04:36 PM,-73.85955800,40.58413700,3375,242.83999630,F,JFK,IND,216.9
DAL336,7/1/2026 4:04:36 PM,-73.71670100,40.69405800,1025,211.33000180,F,DEN,JFK,134.6
RPA4385,7/1/2026 4:04:36 PM,-73.86027200,40.58386900,3400,242.83999630,F,JFK,IND,216.9
RPA4385,7/1/2026 4:04:37 PM,-73.86096200,40.58358800,3425,242.72999570,F,JFK,IND,218.3
EJA948,7/1/2026 4:04:37 PM,-73.76507600,40.64827000,150,211.16000370,F,ACK,JFK,100.5
RPA4385,7/1/2026 4:04:37 PM,-73.86145000,40.58340500,3425,242.72999570,F,JFK,IND,218.3
DAL47,7/1/2026 4:04:38 PM,-73.66955600,40.75456200,1925,210.86000060,F,AMS,JFK,191
RPA4385,7/1/2026 4:04:38 PM,-73.86193800,40.58317600,3450,242.85000610,F,JFK,IND,219.1
RPA4385,7/1/2026 4:04:38 PM,-73.86264500,40.58293700,3450,242.61999510,F,JFK,IND,219.6
RPA4385,7/1/2026 4:04:39 PM,-73.86314400,40.58270500,3475,242.74000550,F,JFK,IND,220.5
RPA4385,7/1/2026 4:04:39 PM,-73.86383100,40.58244300,3475,242.74000550,F,JFK,IND,220.5
RPA4385,7/1/2026 4:04:40 PM,-73.86458000,40.58214600,3500,242.63000490,F,JFK,IND,221.8
RPA4385,7/1/2026 4:04:40 PM,-73.86507900,40.58196000,3500,242.63000490,F,JFK,IND,221.8
DAL336,7/1/2026 4:04:41 PM,-73.71851100,40.69168300,975,210.22999570,F,DEN,JFK,133.1
RPA4385,7/1/2026 4:04:41 PM,-73.86564100,40.58172700,3525,242.74000550,F,JFK,IND,222.7
RPA4385,7/1/2026 4:04:41 PM,-73.86614000,40.58154100,3525,242.52000430,F,JFK,IND,223.2
RPA4385,7/1/2026 4:04:42 PM,-73.86682100,40.58125300,3550,242.63000490,F,JFK,IND,224.1
RPA4385,7/1/2026 4:04:42 PM,-73.86737100,40.58107000,3550,242.63000490,F,JFK,IND,224.1
RPA4385,7/1/2026 4:04:43 PM,-73.86792000,40.58084100,3575,242.75000000,F,JFK,IND,225
DAL47,7/1/2026 4:04:43 PM,-73.67279100,40.75039700,1900,210.33999630,F,AMS,JFK,190
RPA4385,7/1/2026 4:04:43 PM,-73.86857500,40.58056300,3575,242.63999940,F,JFK,IND,226.3
EJA948,7/1/2026 4:04:43 PM,-73.76696800,40.64588900,100,210.47000120,F,ACK,JFK,98.6
RPA4385,7/1/2026 4:04:44 PM,-73.86907400,40.58037700,3600,242.63999940,F,JFK,IND,226.3
RPA4385,7/1/2026 4:04:44 PM,-73.86981200,40.58010900,3600,242.75999450,F,JFK,IND,227.2
RPA4385,7/1/2026 4:04:45 PM,-73.87030000,40.57988000,3625,242.75999450,F,JFK,IND,227.2
RPA4385,7/1/2026 4:04:45 PM,-73.87078900,40.57969700,3625,242.64999390,F,JFK,IND,228.5
RPA4385,7/1/2026 4:04:46 PM,-73.87139900,40.57946800,3625,242.64999390,F,JFK,IND,228.5
DAL336,7/1/2026 4:04:46 PM,-73.72088600,40.68869000,925,211.41000370,F,DEN,JFK,132.4
RPA4385,7/1/2026 4:04:46 PM,-73.87213300,40.57916700,3650,242.75999450,F,JFK,IND,229.4
ASA41,7/1/2026 4:04:47 PM,-73.76608300,40.64992900,-50,30.94000050,T,JFK,SFO,7.8
RPA4385,7/1/2026 4:04:47 PM,-73.87286400,40.57891800,3650,242.53999330,F,JFK,IND,229.9
RPA4385,7/1/2026 4:04:47 PM,-73.87356800,40.57860800,3675,242.66000370,F,JFK,IND,230.8
RPA4385,7/1/2026 4:04:48 PM,-73.87413000,40.57842200,3700,242.77000430,F,JFK,IND,231.7
RPA4385,7/1/2026 4:04:48 PM,-73.87463000,40.57818900,3700,242.77000430,F,JFK,IND,231.7
DAL47,7/1/2026 4:04:48 PM,-73.67590300,40.74627700,1925,209.92999270,F,AMS,JFK,190.4
RPA4385,7/1/2026 4:04:49 PM,-73.87536600,40.57791100,3725,242.88000490,F,JFK,IND,232.6
EJA948,7/1/2026 4:04:49 PM,-73.76861600,40.64369200,50,209.74000550,F,ACK,JFK,96.7
RPA4385,7/1/2026 4:04:49 PM,-73.87612800,40.57763100,3725,242.88000490,F,JFK,IND,232.6
RPA4385,7/1/2026 4:04:50 PM,-73.87669000,40.57739800,3750,243.00000000,F,JFK,IND,233.5
RPA4385,7/1/2026 4:04:50 PM,-73.87725100,40.57716500,3750,243.00000000,F,JFK,IND,233.5
RPA4385,7/1/2026 4:04:51 PM,-73.87793000,40.57690400,3775,243.11000060,F,JFK,IND,234.3
RPA4385,7/1/2026 4:04:51 PM,-73.87868700,40.57660600,3775,243.00000000,F,JFK,IND,235.7
DAL336,7/1/2026 4:04:52 PM,-73.72325600,40.68572500,875,211.17999270,F,DEN,JFK,133.3
RPA4385,7/1/2026 4:04:52 PM,-73.87945600,40.57630900,3800,243.00000000,F,JFK,IND,235.7
RPA4385,7/1/2026 4:04:53 PM,-73.88012700,40.57608000,3825,243.11000060,F,JFK,IND,236.6
RPA4385,7/1/2026 4:04:53 PM,-73.88074700,40.57581500,3825,243.11000060,F,JFK,IND,236.6
DAL47,7/1/2026 4:04:53 PM,-73.67883300,40.74247700,1925,210.60000610,F,AMS,JFK,190.5
RPA4385,7/1/2026 4:04:54 PM,-73.88124600,40.57562900,3850,243.22000120,F,JFK,IND,237.5
RPA4385,7/1/2026 4:04:54 PM,-73.88187100,40.57539600,3850,243.22000120,F,JFK,IND,237.5
RPA4385,7/1/2026 4:04:54 PM,-73.88256800,40.57511900,3875,243.33000180,F,JFK,IND,238.4
RPA4385,7/1/2026 4:04:55 PM,-73.88311800,40.57493600,3875,243.33000180,F,JFK,IND,238.4
EJA948,7/1/2026 4:04:55 PM,-73.77032500,40.64149500,0,210.86000060,F,ACK,JFK,95.5
RPA4385,7/1/2026 4:04:55 PM,-73.88393100,40.57460500,3900,243.42999270,F,JFK,IND,239.3
RPA4385,7/1/2026 4:04:56 PM,-73.88443000,40.57441800,3900,243.42999270,F,JFK,IND,239.3
RPA4385,7/1/2026 4:04:56 PM,-73.88499200,40.57423200,3925,243.53999330,F,JFK,IND,240.2
RPA4385,7/1/2026 4:04:57 PM,-73.88580300,40.57388300,3925,243.64999390,F,JFK,IND,241
DAL336,7/1/2026 4:04:57 PM,-73.72552500,40.68283100,800,211.63999940,F,DEN,JFK,131.5
RPA4385,7/1/2026 4:04:57 PM,-73.88641400,40.57365400,3950,243.64999390,F,JFK,IND,241
RPA4385,7/1/2026 4:04:58 PM,-73.88711400,40.57339400,3950,243.75000000,F,JFK,IND,241.9
RPA4385,7/1/2026 4:04:58 PM,-73.88780100,40.57316100,3975,243.75000000,F,JFK,IND,241.9
DAL47,7/1/2026 4:04:59 PM,-73.68211900,40.73832900,1925,210.60000610,F,AMS,JFK,190.5
RPA4385,7/1/2026 4:04:59 PM,-73.88848900,40.57292200,3975,243.86000060,F,JFK,IND,242.8
RPA4385,7/1/2026 4:05:00 PM,-73.88929900,40.57260300,4000,243.96000670,F,JFK,IND,243.7
RPA4385,7/1/2026 4:05:00 PM,-73.88986100,40.57241700,4000,243.96000670,F,JFK,IND,243.7
RPA4385,7/1/2026 4:05:00 PM,-73.89048500,40.57213700,4025,244.05999760,F,JFK,IND,244.6
ASA41,7/1/2026 4:05:01 PM,-73.76574900,40.65036800,-50,30.94000050,T,JFK,SFO,7.8
RPA4385,7/1/2026 4:05:01 PM,-73.89117400,40.57191500,4050,244.05999760,F,JFK,IND,244.6
RPA4385,7/1/2026 4:05:01 PM,-73.89172400,40.57168600,4050,244.05999760,F,JFK,IND,244.6
EJA948,7/1/2026 4:05:02 PM,-73.77233900,40.63897700,-50,212.33000180,F,ACK,JFK,93.5
RPA4385,7/1/2026 4:05:02 PM,-73.89233400,40.57145700,4050,244.16999820,F,JFK,IND,245.5
RPA4385,7/1/2026 4:05:02 PM,-73.89310700,40.57120600,4075,244.27000430,F,JFK,IND,246.4
RPA4385,7/1/2026 4:05:03 PM,-73.89373100,40.57097400,4100,244.05999760,F,JFK,IND,246.9
DAL336,7/1/2026 4:05:03 PM,-73.72793700,40.67981300,725,211.03999330,F,DEN,JFK,131.9
RPA4385,7/1/2026 4:05:03 PM,-73.89447000,40.57067900,4100,244.05999760,F,JFK,IND,246.9
RPA4385,7/1/2026 4:05:04 PM,-73.89502000,40.57049600,4125,244.16000370,F,JFK,IND,247.8
DAL47,7/1/2026 4:05:04 PM,-73.68511500,40.73441800,1850,210.22999570,F,AMS,JFK,188.7
RPA4385,7/1/2026 4:05:05 PM,-73.89647700,40.56994900,4150,244.25999450,F,JFK,IND,248.7
RPA4385,7/1/2026 4:05:05 PM,-73.89721700,40.56967200,4175,244.25999450,F,JFK,IND,248.7
RPA4385,7/1/2026 4:05:06 PM,-73.89803800,40.56939100,4200,244.36000060,F,JFK,IND,249.6
RPA4385,7/1/2026 4:05:07 PM,-73.89872500,40.56915800,4225,244.36000060,F,JFK,IND,249.6
EJA948,7/1/2026 4:05:07 PM,-73.77363000,40.63732200,-50,210.94000240,T,ACK,JFK,77
RPA4385,7/1/2026 4:05:07 PM,-73.89941400,40.56889300,4225,244.46000670,F,JFK,IND,250.5
RPA4385,7/1/2026 4:05:08 PM,-73.90028500,40.56855300,4250,244.46000670,F,JFK,IND,250.5
RPA4385,7/1/2026 4:05:08 PM,-73.90112300,40.56825300,4275,244.46000670,F,JFK,IND,250.5
DAL336,7/1/2026 4:05:08 PM,-73.72999700,40.67715900,675,210.07000730,F,DEN,JFK,131.7
RPA4385,7/1/2026 4:05:09 PM,-73.90167200,40.56806900,4275,244.46000670,F,JFK,IND,250.5
RPA4385,7/1/2026 4:05:09 PM,-73.90234400,40.56784100,4300,244.55999760,F,JFK,IND,251.4
DAL47,7/1/2026 4:05:09 PM,-73.68817400,40.73046200,1800,210.58999630,F,AMS,JFK,184.7
RPA4385,7/1/2026 4:05:10 PM,-73.90309400,40.56752900,4325,244.55999760,F,JFK,IND,251.4
RPA4385,7/1/2026 4:05:10 PM,-73.90378100,40.56729600,4350,244.55999760,F,JFK,IND,251.4
RPA4385,7/1/2026 4:05:11 PM,-73.90454100,40.56701700,4350,244.35000610,F,JFK,IND,251.8
RPA4385,7/1/2026 4:05:11 PM,-73.90521200,40.56678800,4375,244.44999690,F,JFK,IND,252.7
RPA4385,7/1/2026 4:05:12 PM,-73.90570100,40.56660500,4375,244.44999690,F,JFK,IND,252.7
RPA4385,7/1/2026 4:05:12 PM,-73.90625000,40.56642200,4400,244.44999690,F,JFK,IND,252.7
EJA948,7/1/2026 4:05:12 PM,-73.77483200,40.63579800,-50,210.94000240,T,ACK,JFK,65.5
RPA4385,7/1/2026 4:05:13 PM,-73.90692100,40.56614700,4425,244.44999690,F,JFK,IND,252.7
RPA4385,7/1/2026 4:05:13 PM,-73.90765100,40.56589900,4450,244.44999690,F,JFK,IND,252.7
DAL47,7/1/2026 4:05:13 PM,-73.69048400,40.72748200,1725,210.63999940,F,AMS,JFK,182.5
RPA4385,7/1/2026 4:05:13 PM,-73.90827500,40.56566700,4450,244.24000550,F,JFK,IND,253.1
DAL336,7/1/2026 4:05:14 PM,-73.73218200,40.67427300,625,210.50999450,F,DEN,JFK,130
DAL47,7/1/2026 4:05:14 PM,-73.69085800,40.72706300,1725,210.63999940,F,AMS,JFK,182.5
RPA4385,7/1/2026 4:05:14 PM,-73.90905800,40.56536900,4475,244.24000550,F,JFK,IND,253.1
DAL47,7/1/2026 4:05:15 PM,-73.69110800,40.72669100,1725,210.63999940,F,AMS,JFK,182.5
RPA4385,7/1/2026 4:05:15 PM,-73.90989800,40.56506100,4500,244.24000550,F,JFK,IND,253.1
DAL47,7/1/2026 4:05:15 PM,-73.69146700,40.72631800,1700,210.80000310,F,AMS,JFK,181.6
RPA4385,7/1/2026 4:05:15 PM,-73.91046000,40.56487500,4525,244.33999630,F,JFK,IND,254
RPA4385,7/1/2026 4:05:16 PM,-73.91131600,40.56454500,4550,244.33999630,F,JFK,IND,254
RPA4385,7/1/2026 4:05:16 PM,-73.91186500,40.56436200,4575,244.33999630,F,JFK,IND,254
DAL47,7/1/2026 4:05:16 PM,-73.69207800,40.72549400,1675,210.80000310,F,AMS,JFK,181.6
RPA4385,7/1/2026 4:05:17 PM,-73.91270700,40.56403700,4600,244.33999630,F,JFK,IND,254
DAL47,7/1/2026 4:05:17 PM,-73.69235600,40.72510800,1675,210.80000310,F,AMS,JFK,181.6
RPA4385,7/1/2026 4:05:17 PM,-73.91351300,40.56372100,4625,244.33999630,F,JFK,IND,254
DAL47,7/1/2026 4:05:17 PM,-73.69266900,40.72473600,1650,210.80000310,F,AMS,JFK,181.6
RPA4385,7/1/2026 4:05:18 PM,-73.91412400,40.56353800,4625,244.24000550,F,JFK,IND,255.4
EJA948,7/1/2026 4:05:18 PM,-73.77583300,40.63450200,-50,210.94000240,T,ACK,JFK,51.5
RPA4385,7/1/2026 4:05:18 PM,-73.91467300,40.56330900,4650,244.24000550,F,JFK,IND,255.4
DAL336,7/1/2026 4:05:19 PM,-73.73437500,40.67147800,550,210.58000180,F,DEN,JFK,127.8
RPA4385,7/1/2026 4:05:19 PM,-73.91638200,40.56266800,4700,244.24000550,F,JFK,IND,255.4
RPA4385,7/1/2026 4:05:19 PM,-73.91551600,40.56301300,4675,244.24000550,F,JFK,IND,255.4
RPA4385,7/1/2026 4:05:20 PM,-73.91705300,40.56243900,4725,244.24000550,F,JFK,IND,255.4
RPA4385,7/1/2026 4:05:20 PM,-73.91782600,40.56217500,4725,244.24000550,F,JFK,IND,255.4
RPA4385,7/1/2026 4:05:21 PM,-73.91851300,40.56189600,4750,244.33000180,F,JFK,IND,256.3
RPA4385,7/1/2026 4:05:21 PM,-73.91925000,40.56161500,4775,244.33000180,F,JFK,IND,256.3
RPA4385,7/1/2026 4:05:22 PM,-73.91980000,40.56143200,4800,244.13000490,F,JFK,IND,256.7
RPA4385,7/1/2026 4:05:22 PM,-73.92047100,40.56115700,4800,244.13000490,F,JFK,IND,256.7
ASA41,7/1/2026 4:05:22 PM,-73.76521300,40.65095900,,47.81000140,T,JFK,SFO,6.3
DAL47,7/1/2026 4:05:22 PM,-73.69549600,40.72110000,1575,210.80000310,F,AMS,JFK,175.8
RPA4385,7/1/2026 4:05:23 PM,-73.92114300,40.56092800,4825,244.13000490,F,JFK,IND,256.7
EJA948,7/1/2026 4:05:23 PM,-73.77650200,40.63364400,-50,210.94000240,T,ACK,JFK,34.5
RPA4385,7/1/2026 4:05:23 PM,-73.92182100,40.56068500,4850,244.22999570,F,JFK,IND,257.6
RPA4385,7/1/2026 4:05:24 PM,-73.92257000,40.56040600,4875,244.22999570,F,JFK,IND,257.6
DAL336,7/1/2026 4:05:24 PM,-73.73630200,40.66901300,500,211.03999330,F,DEN,JFK,126.1
RPA4385,7/1/2026 4:05:24 PM,-73.92313200,40.56022000,4875,244.22999570,F,JFK,IND,257.6
RPA4385,7/1/2026 4:05:25 PM,-73.92395000,40.55987500,4900,244.22999570,F,JFK,IND,257.6
RPA4385,7/1/2026 4:05:25 PM,-73.92469200,40.55961500,4925,244.02999880,F,JFK,IND,258.1
RPA4385,7/1/2026 4:05:26 PM,-73.92553700,40.55928000,4950,244.02999880,F,JFK,IND,258.1
RPA4385,7/1/2026 4:05:26 PM,-73.92614700,40.55905200,4950,243.83000180,F,JFK,IND,258.5
RPA4385,7/1/2026 4:05:27 PM,-73.92681900,40.55882300,4975,243.63000490,F,JFK,IND,258.9
RPA4385,7/1/2026 4:05:27 PM,-73.92762600,40.55849800,5000,243.42999270,F,JFK,IND,259.4
DAL47,7/1/2026 4:05:28 PM,-73.69834900,40.71752000,1500,210.61999510,F,AMS,JFK,170.8
RPA4385,7/1/2026 4:05:28 PM,-73.92825000,40.55826500,5025,243.24000550,F,JFK,IND,259.8
RPA4385,7/1/2026 4:05:28 PM,-73.92895500,40.55795300,5050,242.35000610,F,JFK,IND,260.8
ASA41,7/1/2026 4:05:28 PM,-73.76496900,40.65100800,,70.30999760,T,JFK,SFO,6.3
RPA4385,7/1/2026 4:05:29 PM,-73.92956500,40.55772400,5050,242.05999760,F,JFK,IND,260.4
EJA948,7/1/2026 4:05:29 PM,-73.77703200,40.63307400,-50,225.00000000,T,ACK,JFK,18.5
RPA4385,7/1/2026 4:05:29 PM,-73.93023700,40.55744900,5075,241.57000730,F,JFK,IND,260.4
RPA4385,7/1/2026 4:05:30 PM,-73.93093500,40.55714800,5100,240.88000490,F,JFK,IND,261
DAL336,7/1/2026 4:05:30 PM,-73.73858600,40.66616800,450,211.03999330,F,DEN,JFK,126.1
RPA4385,7/1/2026 4:05:30 PM,-73.93176300,40.55676300,5125,240.19999690,F,JFK,IND,261.6
RPA4385,7/1/2026 4:05:31 PM,-73.93231200,40.55648800,5150,239.52000430,F,JFK,IND,262.2
RPA4385,7/1/2026 4:05:31 PM,-73.93298300,40.55621300,5150,238.74000550,F,JFK,IND,262.1
RPA4385,7/1/2026 4:05:32 PM,-73.93353300,40.55593900,5175,237.75999450,F,JFK,IND,262.5
RPA4385,7/1/2026 4:05:32 PM,-73.93430500,40.55556500,5200,236.78999330,F,JFK,IND,262.9
RPA4385,7/1/2026 4:05:33 PM,-73.93505900,40.55516100,5225,235.83000180,F,JFK,IND,263.5
DAL47,7/1/2026 4:05:33 PM,-73.70098900,40.71409600,1425,210.55000310,F,AMS,JFK,167.2
RPA4385,7/1/2026 4:05:33 PM,-73.93566900,40.55479400,5225,234.86999510,F,JFK,IND,264.1
RPA4385,7/1/2026 4:05:34 PM,-73.93642800,40.55440100,5250,233.61000060,F,JFK,IND,264.6
ASA41,7/1/2026 4:05:34 PM,-73.76477100,40.65099300,-50,95.62999730,T,JFK,SFO,6.3
EJA948,7/1/2026 4:05:34 PM,-73.77755700,40.63295700,-50,267.19000240,T,ACK,JFK,16.5
RPA4385,7/1/2026 4:05:34 PM,-73.93713400,40.55397000,5275,232.52000430,F,JFK,IND,264.6
DAL336,7/1/2026 4:05:35 PM,-73.74042200,40.66379900,400,210.41999820,F,DEN,JFK,126.4
RPA4385,7/1/2026 4:05:35 PM,-73.93780500,40.55355800,5300,231.44000240,F,JFK,IND,264.7
RPA4385,7/1/2026 4:05:35 PM,-73.93848800,40.55309700,5325,230.50000000,F,JFK,IND,265.7
RPA4385,7/1/2026 4:05:36 PM,-73.93914800,40.55268900,5325,229.41999820,F,JFK,IND,266
RPA4385,7/1/2026 4:05:36 PM,-73.93963600,40.55232200,5350,228.35000610,F,JFK,IND,266.3
RPA4385,7/1/2026 4:05:37 PM,-73.94036000,40.55184100,5375,227.58000180,F,JFK,IND,266.9
RPA4385,7/1/2026 4:05:37 PM,-73.94086000,40.55146800,5400,226.52000430,F,JFK,IND,267.4
RPA4385,7/1/2026 4:05:38 PM,-73.94152800,40.55094900,5400,225.44999690,F,JFK,IND,268
DAL47,7/1/2026 4:05:38 PM,-73.70371700,40.71053700,1350,210.66000370,F,AMS,JFK,162.8
RPA4385,7/1/2026 4:05:38 PM,-73.94201700,40.55053700,5425,224.24000550,F,JFK,IND,268
RPA4385,7/1/2026 4:05:39 PM,-73.94267000,40.55002500,5450,223.03999330,F,JFK,IND,268.2
EJA948,7/1/2026 4:05:39 PM,-73.77800000,40.63306000,-50,298.13000490,T,ACK,JFK,14.8
RPA4385,7/1/2026 4:05:39 PM,-73.94310700,40.54965300,5475,222.28999330,F,JFK,IND,269
ASA41,7/1/2026 4:05:39 PM,-73.76461000,40.65093900,-50,109.69000240,T,JFK,SFO,5.3
RPA4385,7/1/2026 4:05:40 PM,-73.94354400,40.54928000,5475,221.38999940,F,JFK,IND,269.2
RPA4385,7/1/2026 4:05:40 PM,-73.94398100,40.54890800,5500,220.61999510,F,JFK,IND,268.8
DAL336,7/1/2026 4:05:40 PM,-73.74273100,40.66077300,350,210.74000550,F,DEN,JFK,129.1
RPA4385,7/1/2026 4:05:41 PM,-73.94458000,40.54829400,5525,219.58999630,F,JFK,IND,269.9
RPA4385,7/1/2026 4:05:41 PM,-73.94500700,40.54788200,5550,218.52999880,F,JFK,IND,269.7
RPA4385,7/1/2026 4:05:42 PM,-73.94560400,40.54732500,5550,217.33999630,F,JFK,IND,270.4
RPA4385,7/1/2026 4:05:42 PM,-73.94604100,40.54685900,5575,216.57000730,F,JFK,IND,270.2
RPA4385,7/1/2026 4:05:43 PM,-73.94641500,40.54644100,5600,215.86000060,F,JFK,IND,271.4
RPA4385,7/1/2026 4:05:43 PM,-73.94696000,40.54586800,5625,214.63000490,F,JFK,IND,271
DAL47,7/1/2026 4:05:43 PM,-73.70642100,40.70713800,1275,210.58999630,F,AMS,JFK,159.2
RPA4385,7/1/2026 4:05:44 PM,-73.94732700,40.54545600,5650,213.75000000,F,JFK,IND,271.8
RPA4385,7/1/2026 4:05:44 PM,-73.94785100,40.54476500,5675,212.99000550,F,JFK,IND,271.8
RPA4385,7/1/2026 4:05:45 PM,-73.94822600,40.54434600,5675,211.94000240,F,JFK,IND,272.2
RPA4385,7/1/2026 4:05:45 PM,-73.94873000,40.54367100,5700,211.17999270,F,JFK,IND,272.3
DAL336,7/1/2026 4:05:45 PM,-73.74479100,40.65821200,300,211.11999510,F,DEN,JFK,129.7
RPA4385,7/1/2026 4:05:46 PM,-73.94909700,40.54321300,5725,210.60000610,F,JFK,IND,273
RPA4385,7/1/2026 4:05:46 PM,-73.94946300,40.54270900,5750,209.85000610,F,JFK,IND,273.2
RPA4385,7/1/2026 4:05:47 PM,-73.95022300,40.54164600,5775,208.63000490,F,JFK,IND,273.4
RPA4385,7/1/2026 4:05:48 PM,-73.95068400,40.54097000,5800,208.16000370,F,JFK,IND,273.4
RPA4385,7/1/2026 4:05:48 PM,-73.95115900,40.54024900,5850,207.58999630,F,JFK,IND,274.2
DAL47,7/1/2026 4:05:49 PM,-73.70889800,40.70392700,1225,210.83999630,F,AMS,JFK,156.1
RPA4385,7/1/2026 4:05:49 PM,-73.95147200,40.53978400,5850,207.13000490,F,JFK,IND,274.2
EJA948,7/1/2026 4:05:49 PM,-73.77854600,40.63330700,-50,298.13000490,T,ACK,JFK,8.3
RPA4385,7/1/2026 4:05:49 PM,-73.95178400,40.53931800,5875,207.13000490,F,JFK,IND,274.2
RPA4385,7/1/2026 4:05:50 PM,-73.95215800,40.53880600,5900,206.94000240,F,JFK,IND,273.7
RPA4385,7/1/2026 4:05:50 PM,-73.95257600,40.53813200,5925,206.47000120,F,JFK,IND,273.7
RPA4385,7/1/2026 4:05:51 PM,-73.95288100,40.53762800,5950,206.19000240,F,JFK,IND,274.1
DAL336,7/1/2026 4:05:51 PM,-73.74703800,40.65532600,225,210.74000550,F,DEN,JFK,129.1
RPA4385,7/1/2026 4:05:51 PM,-73.95328200,40.53703700,5975,205.91000370,F,JFK,IND,274.6
RPA4385,7/1/2026 4:05:52 PM,-73.95359400,40.53652500,6000,205.63000490,F,JFK,IND,275.1
RPA4385,7/1/2026 4:05:52 PM,-73.95384400,40.53605900,6000,205.44999690,F,JFK,IND,274.6
RPA4385,7/1/2026 4:05:53 PM,-73.95428500,40.53538500,6050,205.25999450,F,JFK,IND,274.2
RPA4385,7/1/2026 4:05:53 PM,-73.95459000,40.53488200,6050,205.16999820,F,JFK,IND,275.1
RPA4385,7/1/2026 4:05:54 PM,-73.95483400,40.53442400,6075,204.97999570,F,JFK,IND,274.7
DAL47,7/1/2026 4:05:54 PM,-73.71142600,40.70072900,1150,210.77000430,F,AMS,JFK,152.5
RPA4385,7/1/2026 4:05:54 PM,-73.95527900,40.53373200,6100,204.88999940,F,JFK,IND,275.6
EJA948,7/1/2026 4:05:54 PM,-73.77880900,40.63339200,-50,289.69000240,T,ACK,JFK,9.3
RPA4385,7/1/2026 4:05:55 PM,-73.95565400,40.53312700,6125,204.69999690,F,JFK,IND,275.2
RPA4385,7/1/2026 4:05:55 PM,-73.95599400,40.53254700,6150,204.50999450,F,JFK,IND,274.8
RPA4385,7/1/2026 4:05:55 PM,-73.95623800,40.53204300,6175,204.42999270,F,JFK,IND,275.7
RPA4385,7/1/2026 4:05:56 PM,-73.95660400,40.53149400,6200,204.24000550,F,JFK,IND,275.3
DAL336,7/1/2026 4:05:56 PM,-73.74914600,40.65257300,175,210.74000550,F,DEN,JFK,129.1
RPA4385,7/1/2026 4:05:56 PM,-73.95684800,40.53112800,6225,204.24000550,F,JFK,IND,275.3
RPA4385,7/1/2026 4:05:57 PM,-73.95727700,40.53038000,6225,204.24000550,F,JFK,IND,275.3
RPA4385,7/1/2026 4:05:57 PM,-73.95752600,40.52991400,6250,204.14999390,F,JFK,IND,276.2
RPA4385,7/1/2026 4:05:58 PM,-73.95800800,40.52911400,6300,203.96000670,F,JFK,IND,275.8
RPA4385,7/1/2026 4:05:58 PM,-73.95825200,40.52865600,6300,203.96000670,F,JFK,IND,275.8
RPA4385,7/1/2026 4:05:59 PM,-73.95858800,40.52800600,6325,203.96000670,F,JFK,IND,275.8
DAL47,7/1/2026 4:05:59 PM,-73.71386700,40.69761700,1075,210.69999690,F,AMS,JFK,148.9
RPA4385,7/1/2026 4:05:59 PM,-73.95890000,40.52754000,6350,203.96000670,F,JFK,IND,275.8
RPA4385,7/1/2026 4:06:00 PM,-73.95959500,40.52636700,6400,203.69000240,F,JFK,IND,276.3
RPA4385,7/1/2026 4:06:01 PM,-73.95996100,40.52563200,6425,203.69000240,F,JFK,IND,276.3
DAL336,7/1/2026 4:06:01 PM,-73.75115800,40.64997300,125,210.35000610,F,DEN,JFK,128.6
RPA4385,7/1/2026 4:06:01 PM,-73.96027300,40.52512000,6425,203.69000240,F,JFK,IND,276.3
RPA4385,7/1/2026 4:06:02 PM,-73.96069300,40.52444500,6450,203.69000240,F,JFK,IND,276.3
RPA4385,7/1/2026 4:06:02 PM,-73.96093800,40.52398700,6475,203.69000240,F,JFK,IND,276.3
RPA4385,7/1/2026 4:06:03 PM,-73.96133400,40.52325700,6500,203.61000060,F,JFK,IND,277.2
RPA4385,7/1/2026 4:06:03 PM,-73.96164600,40.52279200,6525,203.61000060,F,JFK,IND,277.2
RPA4385,7/1/2026 4:06:04 PM,-73.96189600,40.52228000,6550,203.41999820,F,JFK,IND,276.8
EJA948,7/1/2026 4:06:04 PM,-73.77937300,40.63336500,-50,261.55999760,T,ACK,JFK,10.8
DAL47,7/1/2026 4:06:04 PM,-73.71630900,40.69455000,1025,210.83000180,F,AMS,JFK,144.4
RPA4385,7/1/2026 4:06:04 PM,-73.96228000,40.52160600,6575,203.41999820,F,JFK,IND,276.8
RPA4385,7/1/2026 4:06:05 PM,-73.96258500,40.52110300,6600,203.41999820,F,JFK,IND,276.8
RPA4385,7/1/2026 4:06:05 PM,-73.96283000,40.52064500,6625,203.41999820,F,JFK,IND,276.8
RPA4385,7/1/2026 4:06:06 PM,-73.96326900,40.51990600,6625,203.41999820,F,JFK,IND,276.8
RPA4385,7/1/2026 4:06:06 PM,-73.96351900,40.51944000,6650,203.41999820,F,JFK,IND,276.8
